state_id,dataset,model_id,subset_size,permutation_count,js_drift,bit_l1_drift,hidden_relative_l2_drift,set_disagreement,action_agreement
state:18960b14b33f35efa4a46ea2,vsr,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:9581e161d9411e24c02289e4,vizwiz,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:b40f08f003842699a741784b,vizwiz,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:d2ab66251c41e4740708e468,pope,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:9da349277fe76bfb782d3a14,hallusionbench,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:3865661ce69e4e4634c28fbf,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:3b06795491b98688b4db0d12,pope,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:30c4d7ef6aacbad88b3fc819,pope,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:9dd9a6768828cd6163a401fb,pope,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:da70ae4886ccf1fa433aef9a,pope,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:aea9eb42c58ae7d304d83f17,hallusionbench,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:70905e61a0b461b6783299b4,pope,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:397fc37f2140004d34ba23d6,vizwiz,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:9a3ce69bfd73ba3a15cf5054,pope,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:1f6cc1cf987a3c2b765593fa,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:9e976f11d5c22636252f74b8,pope,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:15f63782249d9a9c1b438f12,vizwiz,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:9f5a5d8b01e6a915d3404a92,vizwiz,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:60c8cb54d371736e0f1c1d86,hallusionbench,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:3c2397731e652e12afc3ea04,hallusionbench,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:c97a6b167777273c47232fc9,pope,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:dafedfa22174b86cee31a02a,hallusionbench,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:820e2058045be347ee409593,pope,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:14006eb340e3c2816c708a1d,hallusionbench,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:5599b676ab023190784300dc,vizwiz,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:56b696d6f2437b0b8a9f9ce5,pope,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:70de2067cef060d6c188a786,pope,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:3bd1f34908836f8cd773cb93,vizwiz,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:b8183c90339388c0a71dce45,vizwiz,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:4b25fb9c144b2cbe37ad8a0b,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:98abd1c8f98a1a981d173d41,vizwiz,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:68a2d17bf01ed442dfdd198d,pope,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:dc35dd0292881575678594d7,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:358085b3be3389c7771b6d51,hallusionbench,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:3ca1f9565dc3f869610ed5b9,vizwiz,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:d6dd5a553bb83bffc87196d0,pope,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:c33ea30500adce63700f7e56,vizwiz,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:61e6dfb2e5132cade23dd467,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:79f77bdf0a89235848d6ef08,vizwiz,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:7ca301cfcc35051ccc3299ef,pope,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:d2d5d9a6cec578382edd2a49,vizwiz,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:82c7293a257561abf52b496d,hallusionbench,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:1c7529af57ad6d239eb0bb8d,pope,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:52a13291a703ece0d3a197bf,pope,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:284b9571fa437e45f31bd6e2,pope,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:8013ba242b6d03f97e644771,pope,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:ea61c26568d29b7bab4328d6,pope,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:c6512181a18beebda75f0d6f,hallusionbench,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:2fb133c5692a0e5d9f1c655a,pope,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:d4dbc40d07ac67c3901d18b4,vizwiz,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:cf02ffb021e5460d5f885263,vizwiz,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:3fe490fdf621c688f1afdb73,vizwiz,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:ddb030bf2a016a7bdc162b89,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:cce46ca551022537765cd1d2,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:22bc83019d6822977784468f,pope,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:4f15a2cf0a512bdba77b5dae,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:fe5329214138d3d84137dfd5,vsr,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:9c981ad2325e2af519853189,pope,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:c8f9cf02b90658a4e1cb1feb,hallusionbench,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:a6a99bc77a00975b896f834c,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:5e06cd08bb9106b8e57afcf2,pope,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:7da52ff4fe925e2dde6986b7,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:bab5e496dd2f991da458e16a,pope,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:e390fefe255799efc2b522fb,pope,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:b2c20651ca186b7b08389c70,pope,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:da69f29203faa02dc8ffe13d,pope,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:b0dedb143cda1a4c60c9fa65,hallusionbench,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:9c2f9f79630798bce79e118f,pope,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:70493c7e3ef66b39c94a03cf,pope,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:d9c0f275f49854a8887712cd,pope,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:1cf8f4a1798982811400758e,vsr,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:cdf505025b42920cf640832c,pope,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:121a26dc6dd90031fa11a362,hallusionbench,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:3dfe29a1ba48b74fe0fa0e05,pope,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:05587765f03c5b5128cc8270,vizwiz,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:aa43bf24e8dfbd6cf351bd70,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:e63691f60a6c5360bc45b754,vizwiz,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:9a1f1955b648df16cb203906,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:270e873e0d5b93a0d68d2217,pope,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:f9b71c05bcd083e1961bd868,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:b78f917b4860392e258a53c7,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:63ebce9c00c92d0f0dc06bf2,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:51564f91b672cdc15c8e01f1,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:7a99e0269ed4d3e215370adf,pope,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:a472f1cb4b52260734c7dc5d,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:6bbc31a1b38a24a988173dcd,hallusionbench,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:e7be6cb0866a10b052f8ca26,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:80ddf51cd56f5cf6b4b1f602,pope,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:b8027fe98c7e32dda83eba55,hallusionbench,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:7680b98f785439fe138e51bb,vizwiz,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:638f3380d0462388e8827e59,vizwiz,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:8aaa15e05d0c77b8cd2f8032,vizwiz,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:e8a0c8b215c85e1d8212e707,vizwiz,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:61922e3a9bb23b9c14fe82d4,vizwiz,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:765a1725f09378b3ea299c68,vsr,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:7663634426f367d59cf3f0cf,hallusionbench,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:b2f95cd38226d989d721bb6a,pope,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:2a2e7216611c3cb2f7eab350,pope,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:c69d8d06d70f51d196121ecf,vizwiz,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:1a0950c1dfca5c3056b08351,pope,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:3c9a4ebf7e570a6ac49b04ee,vizwiz,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:873e44bb6f1ccea53d797df7,vizwiz,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:3af1d1dbbc6287df7d75bc61,hallusionbench,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:8e97659cdb59f8cd7931d6dd,pope,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:3056ce9afde11d1c5c60a0b4,pope,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:96b2aefe48a711d9b4edf95d,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:b73402e73a3fe29b8f01ac58,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:cc17d477ac0ef432703398e8,vizwiz,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:1f318c77f874b4cc6cc5ec4c,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:7036f9cc1a84f8aa0436ac9e,pope,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:cdb34591c2c2eaf20b259ebb,vizwiz,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:f010c580879d01bbcc367a21,vizwiz,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:30f341983a84e32739b22af2,hallusionbench,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:029b0176a297d99d0995a174,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:1afe2ca6a169744a2f77ecaf,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:a751e9d883136061fd854d07,pope,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:b0965af7dbf0bceae7637ebc,vizwiz,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:009f5a82e5e9c9c38b70bc8f,pope,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:e1dbff18e6143542f894caa8,vizwiz,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:19f15a20c8090a8c8a019548,hallusionbench,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:4a0cf9dbcf829c81db60c1f3,hallusionbench,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:682a0284a4bb1dad00119508,vizwiz,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:5ead8bbfbd6a787eba7b6302,pope,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:5af55d3b663a2e3577343fbb,vizwiz,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:86ddda943c6110233eb3c0eb,pope,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:c3ebf95b0173a1ada72d9a06,vizwiz,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:21e1f388f31122dc31d19af2,pope,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:168b5c64431a3ee4187ad355,vizwiz,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:fd65b138005284f09567f933,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:955b351c20e2b3167d9fee3b,hallusionbench,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:7c72f7bdcc2a12a309705b2d,pope,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:fdba2df296bee8f541809ca6,vizwiz,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:b3ee4d6b912d75239890edca,pope,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:9a9861fdf7a43e45f35b200e,vizwiz,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:c76ba3ae41565e094baa6941,pope,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:e9d303373321f810da1acd8f,hallusionbench,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:cee011129bfb91a062e24cf6,vizwiz,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:e332d6bfd6b03e712caf0a74,vizwiz,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:382a9a749bba37764355b7e3,vizwiz,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:33bcac39ff9a9f1236a15686,vizwiz,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:a55468fe618590e3cff15fd0,pope,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:47974113004ba662cde8eb3f,pope,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:7a4a86c3f10c843ba42af4d4,pope,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:ab3a7b3d0e157237f4b29640,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:7ffa728a9158174964b2679b,hallusionbench,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:25f7b8eb2c734b94783ad48c,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:058c6bf8ef0d69c280f6f6b1,pope,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:499b2297a840a3485c802b1b,vizwiz,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:a9642b9447ec33d9170b5365,pope,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:71ad50d4c58931ae0c9fd9c9,pope,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:693135363a74922002e706d5,pope,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:b91de780c666c775514966a5,vsr,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:769b3727146df85dd02fa41e,vsr,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:b586f5a6d1fc373a07828e3d,vizwiz,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:29db1703fa914d827c7e3ab4,pope,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:f809975423b36f9e44b2c795,pope,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:06b41b152bd75565e0771441,pope,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:31df5e59902605d5d3c2268f,vizwiz,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:6d4f0199cab95429bcc17fb8,vizwiz,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:e253228b2a892cc4cd119151,vizwiz,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:3e57b99eab384c3fb1b64372,vizwiz,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:d60ca381c3084037699c1ec1,vizwiz,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:80ac9611b4dc48a71fb8f397,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:26d56917588a373bd49049b3,vizwiz,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:e00438d5e1072a4b6208ed24,vizwiz,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:70c1e47b9029fa657985100a,vizwiz,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:886f3f96aad4e4b6b851d5e4,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:42d5c86ff7d72ad44533fe10,vizwiz,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:8e96e3700a4d4e8511ed246d,pope,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:a5b1d7cd5247d605e0524fcd,hallusionbench,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:ed924f6e31157c6cf02d5dad,pope,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:c4820bab242d1d62ac6b65e5,vizwiz,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:dbd78b899ba6303f37fc4b79,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:83fa7938463abd83fc06aa33,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:6a364c0fc13cfaba8f0423e9,vizwiz,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:237c16ca23ed48f91cbb69a1,pope,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:868ec09815acd7c133e5cbb0,vsr,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:0f2e5cec7e35d453fde70ec9,pope,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:bb602dbb7da9c2c79546665e,vizwiz,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:298f30e1d8293b1d80643309,vsr,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:ecdfd8c28006a1ad3bee9aef,vizwiz,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:dbf4c0aa6894c690ec1215c8,vsr,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:88ebff6d6f1fb4b7d82df3c9,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:9ee0dd657efac3a15eef9c29,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:244be58314d88b0fc0d4f6f0,pope,google/gemma-4-E4B-it,4,10.0,0.0,0.0,0.0,0.0,1.0
state:6f2608fa81793466cd97f9a9,pope,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:22fe19d587b1fd1aa2e95746,vizwiz,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:427b45299e48876562b8a220,hallusionbench,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:c7c5ddfde6edc1367e307c3d,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:4f34b88de864c6a993181de7,hallusionbench,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:4627af3ad5345229c84f5c80,hallusionbench,google/gemma-4-E4B-it,2,2.0,0.0,0.0,0.0,0.0,1.0
state:5a30722ce0306ee0dd0c5d44,pope,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
state:d60b7458f63ee0d26a467d3d,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:c5506a7fdd9801ec948d2077,pope,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:1e631b704c72d321e2e21f76,pope,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:b562c9f5bddacadda0314055,hallusionbench,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:3dd7fafa0b7d0b17c32b2457,vsr,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:79f81305b0da31e27007e110,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:b4382c6c4b498aa5567cf7fa,vizwiz,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:3eacbb77595ff1aaa0a6b03d,hallusionbench,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:799cc9b0f9ae5bb382edb655,hallusionbench,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0,0.0,0.0,0.0,1.0
state:192f4922527284393f21aff3,pope,google/gemma-4-E4B-it,3,6.0,0.0,0.0,0.0,0.0,1.0
state:231e31955c1ade4695edc276,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:2eeb13ae215c7b52ee09fd02,hallusionbench,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0,0.0,0.0,0.0,1.0
state:e3a436f9b507f3825f3079de,pope,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0,0.0,0.0,0.0,1.0
