state_id,dataset,model_id,subset_size,permutation_count,js_drift,bit_l1_drift,hidden_relative_l2_drift,set_disagreement
state:667e567a2da4670bfe74f1a4,pope,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0006088776798738585,0.043376924056145884,0.03565187372395166,0.0
state:9ce8ef37048888d330bd742f,vizwiz,google/gemma-4-E4B-it,2,2.0,5.001402436741486e-06,5.022930236009415e-05,0.036176338224010056,0.0
state:f927f44b7c9e42af72fabaf7,vizwiz,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0026150557857437693,0.03845245823264121,0.07422403832958463,0.0
state:258743b2627b215f2b981f9a,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,4.222804417142966e-06,0.0008044793992303314,0.03504030393883645,0.0
state:71ab5351672d964f29231989,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.00010201028822801076,0.04246183733145396,0.03229607782022817,0.0
state:10b38c3f727ce1f9aebfcd4e,pope,google/gemma-4-E4B-it,3,6.0,5.683918214386052e-06,0.0012986962942199449,0.04349446422787945,0.0
state:6646302b82f1d2f4c8f84a59,pope,Qwen/Qwen3-VL-8B-Instruct,2,2.0,9.723153427066545e-06,0.002865798305720091,0.012906157350461613,0.0
state:0103f61e9c04699f7211342a,vsr,google/gemma-4-E4B-it,2,2.0,0.0007064887095283632,0.053395377100059704,0.07998990583233985,0.0
state:681b07dd654b69b9e42c6306,pope,google/gemma-4-E4B-it,2,2.0,1.9782822793611653e-05,0.006875518709421158,0.02329382993569222,0.0
state:173122320874dca051911d13,pope,Qwen/Qwen3-VL-8B-Instruct,2,2.0,3.4487437962005566e-05,0.005741061182789053,0.03764866435752113,0.0
state:97fd73396f24c5c77bfd4df7,vizwiz,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0017266488666165974,0.040166520393018455,0.1058428790179871,0.07111111111111112
state:15295aec5ca89a170fa62544,pope,google/gemma-4-E4B-it,2,2.0,1.6745641116359142e-06,0.0013388041406869888,0.014193147398054233,0.0
state:b41945217c3a353275d389d8,pope,Qwen/Qwen3-VL-8B-Instruct,4,10.0,0.0001301971267401647,0.0027760836166999072,0.04791391901213456,0.0
state:d0abb0ee8aa18808a4655891,vizwiz,google/gemma-4-E4B-it,4,10.0,0.00014127178072385703,0.01869432086357848,0.08547232080530168,0.3592592592592593
state:235288249d4554bcd9d78e93,vizwiz,google/gemma-4-E4B-it,4,10.0,1.1120913237048583e-07,1.1583374252932543e-05,0.03827190518525665,0.0
state:4da72593b11914ca378066f6,pope,google/gemma-4-E4B-it,2,2.0,3.9967735807893746e-05,0.00851394236087799,0.01889199408114454,0.0
state:e9ee01ee4c9a64d02a537b40,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,2.3853683811003718e-05,0.016053032847063758,0.08420874537498421,0.0
state:4d85778240f072c61e8d0b84,pope,Qwen/Qwen3-VL-8B-Instruct,2,2.0,1.3280818767928113e-05,0.0034926170483231544,0.024331564343326173,0.0
state:fb328b7c6ec613c548b8f561,hallusionbench,google/gemma-4-E4B-it,4,10.0,9.668808159206619e-05,0.01122084204107523,0.05906601146092642,0.050000000000000044
state:c993948caf533a45af1ca133,vizwiz,Qwen/Qwen3-VL-8B-Instruct,2,2.0,0.0007017024047139119,0.030519485473632812,0.0477567935321948,0.6666666666666667
state:b734acffb12f28912e1703b1,vizwiz,Qwen/Qwen3-VL-8B-Instruct,2,2.0,7.36358994816491e-08,0.00030862540006637573,0.01922593404440814,0.0
state:30461a25284b5943ae9a8308,vizwiz,google/gemma-4-E4B-it,4,10.0,4.3994338529582904e-08,0.011839457750320425,0.03856413548563083,0.19999999999999996
state:2ec856c27f73368eb13ea7f9,pope,Qwen/Qwen3-VL-8B-Instruct,3,6.0,4.66375316901414e-08,0.02005004179146556,0.043699318964988215,0.0
state:37c61a917193afd63097f139,vizwiz,Qwen/Qwen3-VL-8B-Instruct,3,6.0,0.0002844510169873551,0.02300926297903061,0.03540117412463715,0.17777777777777792
state:0cd372c2e083c2730a46e18d,hallusionbench,google/gemma-4-E4B-it,2,2.0,0.0005603068171671087,0.0124703049659729,0.0491065269588921,0.0
